name,state,Full Address,lat,lng,phone,email,providesPrep,providesPep,freeSTIscreening
KK Siniawan,Sarawak,"KK Siniawan, Jalan Siniawan, 94000 Bau, 94000, Bau, Sarawak",,,082-699464,,FALSE,FALSE,TRUE
KK Skrang,Sarawak,"KK Skrang, Kampung Skrang, 95000 Sri Aman, Sarawak, 95000, Sri Aman, Sarawak",,,-,,FALSE,FALSE,TRUE
KK Song,Sarawak,"KK Song, Pekan Kecil Song, 96850 Song , Sarawak, 96850, Song, Sarawak",,,084-777333,,FALSE,FALSE,TRUE
KK Spaoh,Sarawak,"KK Spaoh, Kampung Spaoh, 95600 Betong, 95600, Betong, Sarawak",,,083-473339,,FALSE,FALSE,TRUE
KK Sri Aman,Sarawak,"KK Sri Aman, Sri Aman, Jalan Hospital, 95000 Sri Aman, Sarawak, 95000, Sri Aman, Sarawak",,,083-327769,,FALSE,FALSE,TRUE
KK Stoh Rambungan,Sarawak,"KK Stoh Rambungan, Kampung Rambungan, 94500 Lundu, Sarawak, 94500, Lundu, Sarawak",,,013-8207847 ,,FALSE,FALSE,TRUE
KK Stungkor,Sarawak,"KK Stungkor, Lot 405, Block 9 Stungkor Land District, Jalan Bokah/Rasau/Stungkor, Off Jln. Bau-Lundu, 94500, Lundu, Sarawak",,,-,,FALSE,FALSE,TRUE
KK Suai Tegageng,Sarawak,"KK Suai Tegageng, Kampung Suai Tegageng, 98000 Miri, Sarawak, 98000, Subis, Sarawak",,,085-740047 ,,FALSE,FALSE,TRUE
KK Sundar,Sarawak,"KK Sundar, Pekan Sundar, 98800 Lawas, 98800, Lawas, Sarawak",,,085-264233,,FALSE,FALSE,TRUE
KK Sungai Arip,Sarawak,"KK Sungai Arip, Kampung Sungai Arip, 96000 Selangau, Sarawak, 96000, Selangau, Sarawak",,,086-469603,,FALSE,FALSE,TRUE
KK Sungai Asap,Sarawak,"KK Sungai Asap, Pekan Sungai Asap, 96800 Belaga, 96800, Belaga, Sarawak",,,013-8657739 ,,FALSE,FALSE,TRUE
KK Sungai Koyan,Sarawak,"KK Sungai Koyan, Kampung Sungai Koyan, 96800 Belaga, 96800, Belaga, Sarawak",,,09-3401533,,FALSE,FALSE,TRUE
KK Taman Negara Mulu,Sarawak,"KK Taman Negara Mulu, Lot 696 Block 361 Oya-Dalat Land District, Matu, Sarawak, 98050, Marudi, Sarawak",,,085-792115 ,,FALSE,FALSE,TRUE
KK Tanah Puteh,Sarawak,"KK Tanah Puteh, Tanah Puteh, Jalan Pending, Kuching, 93450, Kuching, Sarawak",,,082-344011 ,,FALSE,FALSE,TRUE
KK Tang Lapadan,Sarawak,"KK Tang Lapadan, Tang Lapadan, 98850 Lawas, 98850, Lawas, Sarawak",,,085-283781 (,,FALSE,FALSE,TRUE
KK Tanjung Bijat,Sarawak,"KK Tanjung Bijat, Kampung Tanjung Bilat, 95007 Sri Aman, Sarawak, 95000, Sri Aman, Sarawak",,,083-309476,,FALSE,FALSE,TRUE
KK Tanjung Manis,Sarawak,"KK Tanjung Manis, Pekan Tanjung Manis, 96200 Daro, Sarawak, 96150, Tanjung Manis, Sarawak",,,084-613236,,FALSE,FALSE,TRUE
KK Tarat,Sarawak,"KK Tarat, Pekan Tarat, 94700 Serian, Sarawak, 94700, Serian, Sarawak",,,082-876591,,FALSE,FALSE,TRUE
KK Tatau,Sarawak,"KK Tatau, Pekan Tatau, 97000 Baintulu, Sarawak, 97200, Tatau, Sarawak",,,086-584619,,FALSE,FALSE,TRUE
KK Tebakang,Sarawak,"KK Tebakang, Kampung Tebekang, 94750 Tekabang, Sarawak, 94750, Serian, Sarawak",,,082-895625,,FALSE,FALSE,TRUE
KK Tebedu,Sarawak,"KK Tebedu, Pekan Tebedu, 94750 Tebedu, Sarawak, 94750, Tebedu, Sarawak",,,082-797219,,FALSE,FALSE,TRUE
KK Tekajong,Sarawak,"KK Tekajong, Lot 245 Bruit Land District, 96200, Daro, Sarawak",,,019-8364561,,FALSE,FALSE,TRUE
KK Telaga Air,Sarawak,"KK Telaga Air, Jalan Matang, Kampung Telaga Air, 93150 Kuching, 93050, Kuching, Sarawak",,,082-843200,,FALSE,FALSE,TRUE
KK Teng Bukap,Sarawak,"KK Teng Bukap, Teng Bukap, KM 15 Jln Padawan, Kuching, Sarawak, 93250, Serian, Sarawak",,,082-750530 ,,FALSE,FALSE,TRUE
KK Tepus,Sarawak,"KK Tepus, Pekan Tepus, 96000 Selangau, Sarawak, 96000, Selangau, Sarawak",,,-,,FALSE,FALSE,TRUE
KK Tg.Embang,Sarawak,"KK Tg.Embang, Kampung Tanjung Embang, 93150 Kuching, 93150, Kuching, Sarawak",,,082-226454 ,,FALSE,FALSE,TRUE
KK Tian,Sarawak,"KK Tian, Kampung Tian, 96250 Matu, Sarawak, 96250, Matu, Sarawak",,,084-832733,,FALSE,FALSE,TRUE
KK Triboh,Sarawak,"KK Triboh, Kampung Triboh, 94700 Serian, Sarawak, 94700, Serian, Sarawak",,,082-870321,,FALSE,FALSE,TRUE
KK Trusan,Sarawak,"KK Trusan, Pekan Trusan, 98850 Lawas, 98850, Lawas, Sarawak",,,085-282380,,FALSE,FALSE,TRUE
KK Tubau,Sarawak,"KK Tubau, Pekan Tubau, 97000 Bintulu, Sarawak, 97000, Sebauh, Sarawak",,,086-469187,,FALSE,FALSE,TRUE
KK Tudan,Sarawak,"KK Tudan, Jalan Tudan Permyjaya, 98100 Lutong, 98100, Miri, Sarawak",,,085-654404,,FALSE,FALSE,TRUE
KK Tuie,Sarawak,"KK Tuie, Kampung Tuie, Pusa, Saribas, 95500, Betong, Sarawak",,,083-569508,,FALSE,FALSE,TRUE
KK Tun Haji Openg,Sarawak,"KK Tun Haji Openg, Jalan Tun Haji Openg, 98000 Miri, Sarawak, 98000, Subis, Sarawak",,,085-424722 (,,FALSE,FALSE,TRUE
KK Tunoh Scheme,Sarawak,"KK Tunoh Scheme, Kampung Tunoh Scheme, 96800 Kapit, Sarawak, 96800, Bukit Mabong, Sarawak",,,084-796404 (,,FALSE,FALSE,TRUE
KK Ulu Teru,Sarawak,"KK Ulu Teru, Ulu Teru, 98050 Baram, Sarawak, 98050, Telang Usan, Sarawak",,,013-2865607,,FALSE,FALSE,TRUE
KK Uma Sambop,Sarawak,"KK Uma Sambop, Kampung Uma Sambop, 96800 Belaga, 96900, Belaga, Sarawak",,,086-485165,,FALSE,FALSE,TRUE
KK UTC Kuching,Sarawak,"KK UTC Kuching, Aras 2, UTC Sarawak, Jalan Bukit Mata, Kuching, 93100, Kuching, Sarawak",,,082-243569,,FALSE,FALSE,TRUE
KK UTC Miri,Sarawak,"KK UTC Miri, Lot 317 Block 94 Balingian Land District, Balingian, 98000, Miri, Sarawak",,,085-423533 ,,FALSE,FALSE,TRUE
KK UTC Sibu,Sarawak,"KK UTC Sibu, Central Market, Municipal Council Sibu, Sarawak, 96000, Sibu, Sarawak",,,084-316201,,FALSE,FALSE,TRUE
KKIA Batu Kawa,Sarawak,"KKIA Batu Kawa, Jalan Ensing, 93250 Kuching, Sarawak, 93250, Kuching, Sarawak",,,082-685830,,FALSE,FALSE,TRUE
KKIA Bau,Sarawak,"KKIA Bau, d/a Peg. Kesihatan Bahagian, Bahagian Kuching, Jalan Tun Ahmad Zaidi Adruce, Kuching, 94000, Bau, Sarawak",,,082-763711,,FALSE,FALSE,TRUE
KKIA Betong,Sarawak,"KKIA Betong, d/a Peg. Kesihatan Bahagian, Bahagian Betong, 95700, Betong, Sarawak",,,083-472821,,FALSE,FALSE,TRUE
KKIA Bintawa,Sarawak,"KKIA Bintawa, d/a Peg. Kesihatan Bahagian, Bahagian Kuching, Jalan Tuan Ahmad Zaidi Adruce, 93050 Kuching, Sarawak, 93050, Kuching, Sarawak",,,082-444840,,FALSE,FALSE,TRUE
KKIA Dalat,Sarawak,"KKIA Dalat, Hospital Dalat, Fasa 1, 96300, Dalat, Sarawak",,,084-864269 (,,FALSE,FALSE,TRUE
KKIA Gita,Sarawak,"KKIA Gita, Jalan Semarak, Kg. Pinang Jawa, Batu 2 1/2, 93050, Kuching, Sarawak",,,082-240991,,FALSE,FALSE,TRUE
KKIA Jalan Sekama,Sarawak,"KKIA Jalan Sekama, Jalan Sekama, 93300 Kuching, Sarawak, 93300, Kuching, Sarawak",,,082-337093,,FALSE,FALSE,TRUE
KKIA Jawa,Sarawak,"KKIA Jawa, d/a Peg. Kesihatan Bahagian, Bahagian Kuching, Jalan Tun Ahmad Zaidi Adruce, Kuching, 93400, Kuching, Sarawak",,,082-240694,,FALSE,FALSE,TRUE
KKIA Kanowit,Sarawak,"KKIA Kanowit, d/a Peg. Kesihatan Daerah Kanowit, Daerah Kanowit, Saratok, 96700, Kanowit, Sarawak",,,084-752333,,FALSE,FALSE,TRUE
KKIA Kidurong,Sarawak,"KKIA Kidurong, Pej. Kesihatan Bahagian, Bahagian Bintulu, Jalan Tun Ahmad Zaidi, 97000, Bintulu, Sarawak",,,086-251599 ,,FALSE,FALSE,TRUE
KKIA Kota Padawan,Sarawak,"KKIA Kota Padawan , Batu 10, Jalan Puncak Borneo, 93250, Kuching, Sarawak",,,082-617687,,FALSE,FALSE,TRUE
KKIA Lambir,Sarawak,"KKIA Lambir, d/a Pejabat Kesihatan Bahagian Miri, Jalan Temenggong Oyong Lawai Jau, 98000, Miri, Sarawak",,,085-611578,,FALSE,FALSE,TRUE
KKIA Limbang,Sarawak,"KKIA Limbang, d/a Peg. Kesihatan Bahagian, Bahagian Limbang, Jalan Pandaruan, Limbang, 98700, Limbang, Sarawak",,,085-211046 (,,FALSE,FALSE,TRUE
KKIA Lundu,Sarawak,"KKIA Lundu, d/a Peg. Kesihatan Daerah, Daerah Lundu, Jalan Lundu / Sekambal, Lundu, 94500, Lundu, Sarawak",,,082-735042,,FALSE,FALSE,TRUE
KKIA Miri,Sarawak,"KKIA Miri, d/a Pejabat Kesihatan Bahagian Miri, Jalan Temenggong Oyong Lawai Jau, 98000, Miri, Sarawak",,,085-436042,,FALSE,FALSE,TRUE
KKIA Mukah,Sarawak,"KKIA Mukah, d/a Pejabat Kesihatan Bahagian Mukah, Jalan Haji Muhammad Pauzi, 96400, Mukah, Sarawak",,,084-873301,,FALSE,FALSE,TRUE
KKIA RCBM,Sarawak,"KKIA RCBM, KM13, Jalan Puncak Borneo, 93250, Kuching, Sarawak",,,082-614494,,FALSE,FALSE,TRUE
KKIA Saratok,Sarawak,"KKIA Saratok, d/a Peg. Kesihatan Daerah Saratok, Daerah Saratok, 95400 Saratok, Sarawak, 95400, Saratok, Sarawak",,,083-436222,,FALSE,FALSE,TRUE
KKIA Sebisak,Sarawak,"KKIA Sebisak, Tingkat 1, Sublot 396-397, Lot 2071 dan 539, Jalan Muara Tuang, Taman Suria 1, 94300, Samarahan, Sarawak",,,082-379702,,FALSE,FALSE,TRUE
KKIA Serian,Sarawak,"KKIA Serian, Jln Bunga Tanjong, 94700 Serian, Sarawak, 94700, Serian, Sarawak",,,082-876904,,FALSE,FALSE,TRUE
KKIA Simunjan Bandar,Sarawak,"KKIA Simunjan Bandar, Jalan Sabun, 84800 Simunjan, Sarawak, 94800, Simunjan, Sarawak",,,082-803709,,FALSE,FALSE,TRUE
KKIA Simunjan Hospital,Sarawak,"KKIA Simunjan Hospital, Hospital Simunjan, Jalan Gunung Ngeli, 94800 Simunjan, Sarawak, 94800, Simunjan, Sarawak",,,082-895435,,FALSE,FALSE,TRUE
KKIA Taman Tunku,Sarawak,"KKIA Taman Tunku, Lot 927(2351), Neighbourhood Shopping Centre, Taman Tunku, Miri, 98000, Miri, Sarawak",,,085-612804,,FALSE,FALSE,TRUE
KD Asam Jawa,Selangor,"KD Asam Jawa, Jalan Bukit Rotan, Bukit Rotan , 45700, Kuala Selangor, Selangor",,,03-32892771,,FALSE,FALSE,TRUE
KD Bagan Pasir,Selangor,"KD Bagan Pasir, Jalan Bagan Pasir, Tanjong Karang, 45500, Kuala Selangor, Selangor",,,03-32693302,,FALSE,FALSE,TRUE
KD Bagan Teochew,Selangor,"KD Bagan Teochew, Bagan Teochew, Pulau Ketam, 42490, Klang, Selangor",,,03-31105254,,FALSE,FALSE,TRUE
KD Bangi Lama,Selangor,"KD Bangi Lama, Jalan Besar Bangi, Kajang, 43000, Hulu Langat, Selangor",,,03-89202534,,FALSE,FALSE,TRUE
KD Batang Kali,Selangor,"KD Batang Kali, Batang Kali, Hulu Selangor, 44300, Hulu Selangor, Selangor",,,03-60574429,,FALSE,FALSE,TRUE
KD Batu 18,Selangor,"KD Batu 18, Batu 18, 43200, Hulu Langat, Selangor",,,03-90213210,,FALSE,FALSE,TRUE
KD Batu 4 Sepintas,Selangor,"KD Batu 4 Sepintas, Jalan Sekolah, 45200, Sabak Bernam, Selangor",,,03-32165029,,FALSE,FALSE,TRUE
KD Batu Belah Klang,Selangor,"KD Batu Belah Klang, 235 Jalan Istimewa, 42100, Klang, Selangor",,,03-33944304,,FALSE,FALSE,TRUE
KD Batu Laut,Selangor,"KD Batu Laut, Batu Laut, 42800, Kuala Langat, Selangor",,,03-31481053,,FALSE,FALSE,TRUE
KD Berjuntai Bistari,Selangor,"KD Berjuntai Bistari, Kampung Bestari Jaya, Bestari Jaya, 45600, Kuala Selangor, Selangor",,,03-32710900,,FALSE,FALSE,TRUE
KD Broga,Selangor,"KD Broga, Broga, Semenyih, 43500, Hulu Langat, Selangor",,,03-87611006,,FALSE,FALSE,TRUE
KD Bukit Badong,Selangor,"KD Bukit Badong, Jalan Dato' Karjan, 45600, Kuala Selangor, Selangor",,,03-32762680,,FALSE,FALSE,TRUE
KD Bukit Bangkong,Selangor,"KD Bukit Bangkong, Sungai Pelek, 43950, Sepang, Selangor",,,03-31421158,,FALSE,FALSE,TRUE
KD Bukit Belimbing,Selangor,"KD Bukit Belimbing, Bukit Belimbing, 45000, Kuala Selangor, Selangor",,,03-32606824,,FALSE,FALSE,TRUE
KD Bukit Kapar,Selangor,"KD Bukit Kapar, Jalan Iskandar, Kapar, 42200, Klang, Selangor",,,03-33927901,,FALSE,FALSE,TRUE
KD Bukit Kerayong,Selangor,"KD Bukit Kerayong, JKR 177, Jalan Sekolah, Kapar, Klang, 45800, Kuala Selangor, Selangor",,,03-33927954,,FALSE,FALSE,TRUE
KD Bukit Kuching,Selangor,"KD Bukit Kuching, Jeram, 45800, Kuala Selangor, Selangor",,,03-32640557,,FALSE,FALSE,TRUE
KD Dato Abu Bakar Baginda,Selangor,"KD Dato Abu Bakar Baginda, Kajang, 43000, Sepang, Selangor",,,03-89263446,,FALSE,FALSE,TRUE
KD Dusun Tua,Selangor,"KD Dusun Tua, Batu 16, 43200, Hulu Langat, Selangor",,,03-90213221,,FALSE,FALSE,TRUE
KD Geching,Selangor,"KD Geching, Jalan Labu Lanjut, 43900, Sepang, Selangor",,,03-87068841,,FALSE,FALSE,TRUE
KD Gedangsa,Selangor,"KD Gedangsa, Felda Gedangsa, Kuala Kubu Baru, 44020, Hulu Selangor, Selangor",,,03-60463833,,FALSE,FALSE,TRUE
KD Genting Malek,Selangor,"KD Genting Malek, Genting Malek, 44300, Hulu Selangor, Selangor",,,03-69574413,,FALSE,FALSE,TRUE
KD Hulu Rening,Selangor,"KD Hulu Rening, Hulu Rening, 44300, Hulu Selangor, Selangor",,,03-60573824,,FALSE,FALSE,TRUE
KD Jalan Kebun,Selangor,"KD Jalan Kebun, Batu 7, Jalan Kebun, 42450, Klang, Selangor",,,03-51618006,,FALSE,FALSE,TRUE
KD Jaya Setia,Selangor,"KD Jaya Setia, Bestari Jaya, 45600, Kuala Selangor, Selangor",,,03-32717050,,FALSE,FALSE,TRUE
KD Jenderam Hulu,Selangor,"KD Jenderam Hulu, Kampung Jenderam Hulu, Dengkil, 43800, Sepang, Selangor",,,03-87689868,,FALSE,FALSE,TRUE
KD Kampong Padang,Selangor,"KD Kampong Padang, Hulu Langat, 43100, Hulu Langat, Selangor",,,03-90216636,,FALSE,FALSE,TRUE
KD Kampung Banting,Selangor,"KD Kampung Banting, Jalan Kg. Banting, Sungai Air Tawar, 45100, Sabak Bernam, Selangor",,,03-32164959,,FALSE,FALSE,TRUE
KD Kampung Baru,Selangor,"KD Kampung Baru, Jalan Kg. Baru, 45100, Sabak Bernam, Selangor",,,03-32163010,,FALSE,FALSE,TRUE
KD Kampung Batu 38,Selangor,"KD Kampung Batu 38, Jalan Sekendi Batu 38, 45200, Sabak Bernam, Selangor",,,03-32164425,,FALSE,FALSE,TRUE
KD Kampung Damansara,Selangor,"KD Kampung Damansara, Jln.17A/9 Seksyen 17, 46400, Petaling, Selangor",,,03-79566394,,FALSE,FALSE,TRUE
KD Kampung Endah,Selangor,"KD Kampung Endah, Kampung Endah, 42700, Kuala Langat, Selangor",,,03-31982741,,FALSE,FALSE,TRUE
KD Kampung Gesir Tengah,Selangor,"KD Kampung Gesir Tengah, Kampung Gesir Tengah, 44020, Hulu Selangor, Selangor",,,03-4543221,,FALSE,FALSE,TRUE
KD Kampung Jawa,Selangor,"KD Kampung Jawa, Batu 2, Jalan Syahbandaraya, 41000, Klang, Selangor",,,03-33735435,,FALSE,FALSE,TRUE
KD Kampung Jenjarom,Selangor,"KD Kampung Jenjarom, Kampung Jenjarom, 42600, Kuala Langat, Selangor",,,03-31914601,,FALSE,FALSE,TRUE
KD Kampung Kenanga,Selangor,"KD Kampung Kenanga, JKR-1, Jalan Ipoh Kg Baru, 48000, Gombak, Selangor",,,03-60920184,,FALSE,FALSE,TRUE
KD Kampung Kuantan,Selangor,"KD Kampung Kuantan,  Kuala Selangor, 45600, Kuala Selangor, Selangor",,,03-32604515,,FALSE,FALSE,TRUE
KD Kampung Medan,Selangor,"KD Kampung Medan, Kampung Medan, Banting, 42500, Kuala Langat, Selangor",,,03-31221446,,FALSE,FALSE,TRUE
KD Kampung Nenas,Selangor,"KD Kampung Nenas, Jalan Kopi, Kampung Nenas, Kapar, 42200, Klang, Selangor",,,03-33920554,,FALSE,FALSE,TRUE
KD Kampung Pendamar,Selangor,"KD Kampung Pendamar, JKR 12294, Kampung Pendamar, 41200, Klang, Selangor",,,03-31653679,,FALSE,FALSE,TRUE
KD Kampung Sekendi,Selangor,"KD Kampung Sekendi, Jalan Batu 36, 45100, Sabak Bernam, Selangor",,,03-32164381,,FALSE,FALSE,TRUE
KD Kampung Sungai Pulai,Selangor,"KD Kampung Sungai Pulai, Jalan Bagan Sg Pulai, 45200, Sabak Bernam, Selangor",,,03-32164926,,FALSE,FALSE,TRUE
KD Kampung Sungai Tengar,Selangor,"KD Kampung Sungai Tengar, Jalan Besar Sg. Tengar, 45100, Sabak Bernam, Selangor",,,03-32138700,,FALSE,FALSE,TRUE
KD Kampung Tok Muda,Selangor,"KD Kampung Tok Muda, Batu 12 1/2, Kampung Tok Muda, 42200, Klang, Selangor",,,03-32501002,,FALSE,FALSE,TRUE
KD Kanchong Tengah,Selangor,"KD Kanchong Tengah, Kanchong Tengah, Banting, 42700, Kuala Langat, Selangor",,,03-31818655,,FALSE,FALSE,TRUE
KD Kelanang,Selangor,"KD Kelanang, Banting, 42700, Kuala Langat, Selangor",,,03-31203776,,FALSE,FALSE,TRUE
KD Kerling,Selangor,"KD Kerling, Kerling, 44100, Hulu Selangor, Selangor",,,03-60482063,,FALSE,FALSE,TRUE
KD Kg Gurney,Selangor,"KD Kg Gurney, Kampung Gurney, 44300, Hulu Selangor, Selangor",,,03-60751401,,FALSE,FALSE,TRUE
KD Kundang,Selangor,"KD Kundang, Tanjung Sepat, 42800, Kuala Langat, Selangor",,,03-31481769,,FALSE,FALSE,TRUE
KD Labohan Dagang,Selangor,"KD Labohan Dagang, JKR 456, Kuarters Labohan Dagang, Banting, 42700, Kuala Langat, Selangor",,,03-31494522,,FALSE,FALSE,TRUE
KD Lubuk Pusing,Selangor,"KD Lubuk Pusing, Jalan Pt. 13 Kg. Tok Khalifah, Sungai Besar, 45100, Sabak Bernam, Selangor",,,03-32165710,,FALSE,FALSE,TRUE
KD Merbau Sempak,Selangor,"KD Merbau Sempak, Bt18, Jln Kuala Selangor, Sungai Buloh, 47000, Petaling, Selangor",,,03-60386399,,FALSE,FALSE,TRUE
KD Minangkabau,Selangor,"KD Minangkabau, Minangkabau, Beranang, 43700, Hulu Langat, Selangor",,,03-87668292,,FALSE,FALSE,TRUE
KD Morib,Selangor,"KD Morib, Banting, 42700, Kuala Langat, Selangor",,,03-31981091,,FALSE,FALSE,TRUE
KD Olak Lempit,Selangor,"KD Olak Lempit, Olak Lempit, Banting, 42700, Kuala Langat, Selangor",,,03-31491664,,FALSE,FALSE,TRUE
KD Padang Jawa,Selangor,"KD Padang Jawa, 5317 Jalan Padang, 41300, Klang, Selangor",,,03-55122706,,FALSE,FALSE,TRUE
KD Parit 12,Selangor,"KD Parit 12, Jalan Parit 12 Timur, Sungai Besar, 45300, Sabak Bernam, Selangor",,,03-32242413,,FALSE,FALSE,TRUE
KD Parit 4,Selangor,"KD Parit 4, Jalan Peket 20, Kampung Sg. Haji Dorani Jalan Pekan Selasa, Sungai Besar, 45300, Sabak Bernam, Selangor",,,03-32241650,,FALSE,FALSE,TRUE
KD Parit 6,Selangor,"KD Parit 6, Jalan Parit 6 Timur, Sungai Besar, 45300, Sabak Bernam, Selangor",,,03-32243869,,FALSE,FALSE,TRUE
KD Parit 9,Selangor,"KD Parit 9, Jalan Parit 9, Kg. Sg. Leman, Sekincan, 45400, Sabak Bernam, Selangor",,,03-32415372,,FALSE,FALSE,TRUE
KD Parit 9 Sungai Besar,Selangor,"KD Parit 9 Sungai Besar, Jalan Parit 9 Barat Sungai Besar, 45300, Sabak Bernam, Selangor",,,03-32242000,,FALSE,FALSE,TRUE
KD Parit Baru Baroh,Selangor,"KD Parit Baru Baroh, Jalan Bagan Parit Baru Baroh, Sungai Air Tawar, 45100, Sabak Bernam, Selangor",,,03-32138300,,FALSE,FALSE,TRUE
KD Parit Empat,Selangor,"KD Parit Empat, Ban 2, Tanjung Karang, 45500, Kuala Selangor, Selangor",,,03-32414894,,FALSE,FALSE,TRUE
KD Pasir Panjang,Selangor,"KD Pasir Panjang, Jalan Besar Pekan Pasir Panjang, Sekincan, 45400, Sabak Bernam, Selangor",,,03-32415343,,FALSE,FALSE,TRUE
KD Pasir Penambang,Selangor,"KD Pasir Penambang, Pasir Penambang, 45000, Kuala Selangor, Selangor",,,03-32602410,,FALSE,FALSE,TRUE
KD Permatang Pasir,Selangor,"KD Permatang Pasir, Permatang Pasir, Banting, 42700, Kuala Langat, Selangor",,,03-31203602,,FALSE,FALSE,TRUE
KD Pulau Meranti,Selangor,"KD Pulau Meranti, Puchong, 47100, Sepang, Selangor",,,03-80618094,,FALSE,FALSE,TRUE
KD Punchak Alam,Selangor,"KD Punchak Alam, 89 Lorong Naluri Sukma 8/14, Bandar Puncak Alam, 45010, Kuala Selangor, Selangor",,,03-33927524,,FALSE,FALSE,TRUE
KD Raja Musa,Selangor,"KD Raja Musa, Bt 8 Jalan Raja Musa, Bestari Jaya, 45600, Kuala Selangor, Selangor",,,03-32894516,,FALSE,FALSE,TRUE
KD Rinching Hilir,Selangor,"KD Rinching Hilir, Rinching Hilir, Semenyih, 43000, Hulu Langat, Selangor",,,03-89202218,,FALSE,FALSE,TRUE
KD RKT Sg. Merab Dalam,Selangor,"KD RKT Sg. Merab Dalam, Kajang, 43000, Sepang, Selangor",,,03-89269536,,FALSE,FALSE,TRUE
KD Sawah Sempadan,Selangor,"KD Sawah Sempadan, Tanjung Karang, 45500, Kuala Selangor, Selangor",,,03-32604196,,FALSE,FALSE,TRUE
KD Selayang Baru,Selangor,"KD Selayang Baru, Jalan 9 Selayang Baru, Batu Caves, 68100, Gombak, Selangor",,,03-61372709,,FALSE,FALSE,TRUE
KD Sementa,Selangor,"KD Sementa, Batu 6, Jalan Sementa, Jalan Kapar Kapar, 42260, Klang, Selangor",,,03-32916371,,FALSE,FALSE,TRUE
KD Sg. Merab Luar,Selangor,"KD Sg. Merab Luar, Kajang, 43000, Sepang, Selangor",,,03-89255809,,FALSE,FALSE,TRUE
KD Sijangkang Dalam,Selangor,"KD Sijangkang Dalam, Sijangkang Dalam, Teluk Panglima Garang, 42500, Kuala Langat, Selangor",,,03-31220064,,FALSE,FALSE,TRUE
KD Sijangkang Luar,Selangor,"KD Sijangkang Luar, Sijangkang Luar, Teluk Panglima Garang, 42500, Kuala Langat, Selangor",,,03-31222510,,FALSE,FALSE,TRUE
KD Simpang 4,Selangor,"KD Simpang 4, Jalan Bagan Nakhoda Omar, Sungai Air Tawar, 45100, Sabak Bernam, Selangor",,,03-32138029,,FALSE,FALSE,TRUE
KD Sri Cheeding,Selangor,"KD Sri Cheeding, Sri Cheeding, Banting, 42700, Kuala Langat, Selangor",,,03-31916672,,FALSE,FALSE,TRUE
KD Sri Tiram Jaya,Selangor,"KD Sri Tiram Jaya, Sri Tiram Jaya, Tanjong Karang, 45500, Kuala Selangor, Selangor",,,03-32693271,,FALSE,FALSE,TRUE
KD Sungai Buah,Selangor,"KD Sungai Buah, JKR 248, Batu 30, Jalan Kajang, Dengkil, 43800, Sepang, Selangor",,,03-89267850,,FALSE,FALSE,TRUE
KD Sungai Buaya,Selangor,"KD Sungai Buaya, Banting, 42700, Kuala Langat, Selangor",,,03-31201144,,FALSE,FALSE,TRUE
KD Sungai Burung,Selangor,"KD Sungai Burung, Batu 12, Jalan Bernam, Tanjung Karang, 45500, Kuala Selangor, Selangor",,,03-32693262,,FALSE,FALSE,TRUE
KD Sungai Gulang-Gulang,Selangor,"KD Sungai Gulang-Gulang, Jalan Sungai Gulang-Gulang, Tanjung Karang, 45500, Kuala Selangor, Selangor",,,03-32693277,,FALSE,FALSE,TRUE
KD Sungai Kelambu,Selangor,"KD Sungai Kelambu, Jalan Semarak 1, Kg Sungai Kelambu, Banting, 42700, Kuala Langat, Selangor",,,03-31812101,,FALSE,FALSE,TRUE
KD Sungai Lalang,Selangor,"KD Sungai Lalang, Sungai Lalang, Semenyih, 43500, Hulu Langat, Selangor",,,03-87235660,,FALSE,FALSE,TRUE
KD Sungai Lima,Selangor,"KD Sungai Lima, Pulau Ketam, 42490, Klang, Selangor",,,03-33723668,,FALSE,FALSE,TRUE
KD Sungai Lui,Selangor,"KD Sungai Lui, Bt 21, 43200, Hulu Langat, Selangor",,,03-90211153,,FALSE,FALSE,TRUE
KD Sungai Nibong,Selangor,"KD Sungai Nibong, Jalan Besar Kg. Sg Nibong, Sekincan, 45400, Sabak Bernam, Selangor",,,03-32245784,,FALSE,FALSE,TRUE
KD Sungai Ramal Luar,Selangor,"KD Sungai Ramal Luar, Jalan Mentri, Sg Ramal Luar, Kajang, 43000, Hulu Langat, Selangor",,,03-87346542,,FALSE,FALSE,TRUE
KD Sungai Sembilang,Selangor,"KD Sungai Sembilang, Jeram, 45800, Kuala Selangor, Selangor",,,03-32646092,,FALSE,FALSE,TRUE
KD Sungai Serai,Selangor,"KD Sungai Serai, Lorong Serai 2, Kg Sungai Serai, Kuang, Rawang, 48050, Gombak, Selangor",,,03-60371099,,FALSE,FALSE,TRUE
KD Sungai Serdang,Selangor,"KD Sungai Serdang, Batu 13, Kampung Sungai Serdang, Kapar, 42200, Klang, Selangor",,,03-32502886,,FALSE,FALSE,TRUE
KD Sungai Sireh,Selangor,"KD Sungai Sireh, Kampung Sungai Sireh, Tanjong Karang, 45500, Kuala Selangor, Selangor",,,03-32693086,,FALSE,FALSE,TRUE
KD Sungai Tekali,Selangor,"KD Sungai Tekali, Sungai Tekali, 43100, Hulu Langat, Selangor",,,03-90215134,,FALSE,FALSE,TRUE
KD Sungai Tengi,Selangor,"KD Sungai Tengi, Hulu Selangor, 44010, Hulu Selangor, Selangor",,,03-60421861,,FALSE,FALSE,TRUE
