name,state,Full Address,Country,lat,lng,providesPrep,providesPep,freeSTIscreening,googlePlaceId,phone,email
KD Bengoh,Sarawak,"KD Bengoh, d/a Peg. Kesihatan Bahagian, Bahagian Kuching, Jalan Tuan Ahmad Zaidi Adruce, Kuching, 93150, Kuching, Sarawak",Malaysia,1.2418493,110.2416531,FALSE,FALSE,TRUE,ChIJr75vs355-zERhRaJ7J-VmWg,082-381258,
KD Sungai Bayong,Sarawak,"KD Sungai Bayong, Jalan Sungai Rusa/Sarikei, 96100 Sarikei, Sarawak, 96100, Sarikei, Sarawak",Malaysia,1.9887402,111.4982509,FALSE,FALSE,TRUE,ChIJta862vK_-TERl4lDh1AtqZ0,084-4804011,
KD Sungai Rusa,Sarawak,"KD Sungai Rusa, Jalan Sungai Rusa/Sarikei, 96100 Sarikei, Sarawak, 96100, Sarikei, Sarawak",Malaysia,2.0087346,111.5647788,FALSE,FALSE,TRUE,ChIJuYbFosvA-TERvSnjmZbi8f8,084-650010,
KD Tamin,Sarawak,"KD Tamin, KM 50, Jalan Sibu Bintulu, 96000 Sibu, Sarawak, 96000, Selangau, Sarawak",Malaysia,2.2873098,111.9990231,FALSE,FALSE,TRUE,EjNKYWxhbiBTaWJ1IC0gQmludHVsdSwgOTYwMDAgU2lidSwgU2FyYXdhaywgTWFsYXlzaWEiLiosChQKEgkjXB-HRY73MREl4ek2wBCC8RIUChIJAQOIkmOd9zEReJxsLtHUaYw,084-395400,
KK Asajaya,Sarawak,"KK Asajaya, Kampung Asajaya, 94600 Asajaya, 94600, Asajaya, Sarawak",Malaysia,1.5445833,110.6040725,FALSE,FALSE,TRUE,ChIJ_dWA4yS6-zER1FKcjkJzTys,082-827080,
KK Ba Kelalan,Sarawak,"KK Ba Kelalan, Pekan Ba Kelalan, 98850 Limbang, 98850, Lawas, Sarawak",Malaysia,4.0088668,115.609553,FALSE,FALSE,TRUE,ChIJk5InQvsqGDIRbKDOIeoRsOo,-,
KK Bako,Sarawak,"KK Bako, Jalan Bako, Kampung Bako, 93150 Kuching, 93150, Kuching, Sarawak",Malaysia,1.6590387,110.4376705,FALSE,FALSE,TRUE,ChIJ6w-5hw2s-zERqgEwKxlc6vo,082-475967,
KK Balai (Bakam),Sarawak,"KK Balai (Bakam), Balai, 96100 Sarikei, Sarawak, 96100, Sarikei, Sarawak",Malaysia,2.0666669,111.416667,FALSE,FALSE,TRUE,ChIJcwm0Q9fr-TERH4I3mM3EIq0,084-651077,
KK Balai Ringin,Sarawak,"KK Balai Ringin, Kampung Ringin, 94700 Serian, Sarawak, 94700, Serian, Sarawak",Malaysia,1.0500777,110.7532151,FALSE,FALSE,TRUE,ChIJjSC3O48M_DER2NYgD3pzWAU,082-877329,
KK Balingian,Sarawak,"KK Balingian, Lot 75 & Lot 76 Block 23, Balingian Land District, Balingian , 96400, Mukah, Sarawak",Malaysia,2.8296074,112.28609,FALSE,FALSE,TRUE,ChIJUdyVE25N9jERe0wmzCHz0yE,084-484146,
KK Bario,Sarawak,"KK Bario, Pekan Bario, 98050 Baram, Sarawak, 98050, Miri, Sarawak",Malaysia,3.74052,115.467,FALSE,FALSE,TRUE,ChIJM88O-lHDGTIRugFadunuVnc,-,
KK Batang Ai,Sarawak,"KK Batang Ai, Batang Ai, 95900 Sri Aman, 95900, Lubok Antu, Sarawak",Malaysia,1.129208,111.868395,FALSE,FALSE,TRUE,ChIJYRDZA1LV-DERSq5A8yxPbsk,083-322072,
KK Batu Danau,Sarawak,"KK Batu Danau, Batu Danau, 98700 Limbang, 98700, Limbang, Sarawak",Malaysia,4.6534116,114.8307452,FALSE,FALSE,TRUE,ChIJdfx1vbx-IjIRRsZUxS7RvwQ,085-240010,
KK Batu Kawa,Sarawak,"KK Batu Kawa, Jalan Eng Sing, Off Jalan Stapok, Batu Kawa 93250 Kuching, 93250, Kuching, Sarawak",Malaysia,1.510353,110.2701469,FALSE,FALSE,TRUE,ChIJWTabepsJ-zERMxLSeAHSVTA,082-688518,
KK Batu Lintang,Sarawak,"KK Batu Lintang, Kampung Batu Lintang, 95000 Sri Aman, Sarawak, 95007, Sri Aman, Sarawak",Malaysia,1.019315,111.5562848,FALSE,FALSE,TRUE,ChIJlerUkdjI_jERBEW2l_aAJdU,083-418347,
KK Batu Niah,Sarawak,"KK Batu Niah, Batu Niah, 98200 Miri, Sarawak, 98200, Subis, Sarawak",Malaysia,3.803112,113.7505568,FALSE,FALSE,TRUE,ChIJc2VonffpHjIRHWvUkpbg6Q8,085-737710,
KK Bawang Assan,Sarawak,"KK Bawang Assan, Bawang Assan, 96000 Sibu, Sarawak, 96000, Sibu, Sarawak",Malaysia,2.30277,111.686,FALSE,FALSE,TRUE,ChIJSyag40B99zER5hzDhrdU7TI,084-801044,
KK Bekenu,Sarawak,"KK Bekenu, Kampung Bekenu, 98150 Miri, Sarawak, 98150, Subis, Sarawak",Malaysia,4.0581,113.847,FALSE,FALSE,TRUE,ChIJUT-PZNcgHzIRQs6-Qo6GrmU,085-719003,
KK Beladin,Sarawak,"KK Beladin, Beladin, Pusa, Saribas, 94950 Betong, Sarawak, 94950, Pusa, Sarawak",Malaysia,1.629771,111.199997,FALSE,FALSE,TRUE,ChIJh90UJP17-TERFRvF2AJsygo,083-406448,
KK Belaga,Sarawak,"KK Belaga, Pekan Kecil Belaga, 96800 Belaga, 96800, Belaga, Sarawak",Malaysia,2.7050035,113.7822214,FALSE,FALSE,TRUE,ChIJoUWjaShHGzIRc6hy-rOq79g,086-461323,
KK Belawai,Sarawak,"KK Belawai, Lot 161, Rajang Town District, Belawai, 96200, Tanjung Manis, Sarawak",Malaysia,2.2311901,111.2160226,FALSE,FALSE,TRUE,ChIJWYXUSeNX9zER5401zWHXGVA,084-815219,
KK Beluru,Sarawak,"KK Beluru, Beluru, 98050 Baram , 98050, Beluru, Sarawak",Malaysia,3.983333,114.1,FALSE,FALSE,TRUE,ChIJw58K0AbVHjIRqxhAX_zFG6s,085-744245,
KK Betanak,Sarawak,"KK Betanak, Lot 5 Block 5 Bruit Land District, 96200, Daro, Sarawak",Malaysia,2.7,111.366667,FALSE,FALSE,TRUE,ChIJWY7flHc79zER_R0pJNxzb1c,019-8367446,
KK Biawak,Sarawak,"KK Biawak, Kampung Biawak, 94500 Lundu, Sarawak, 94500, Lundu, Sarawak",Malaysia,1.638247,109.7405729,FALSE,FALSE,TRUE,ChIJQ5C3l0Yv-zER_PCmagkk0n8,082-322977,
KK Bintangor,Sarawak,"KK Bintangor, Pekan Bintagor, 96500 Bintagor, Sarawak, 96500, Meradong, Sarawak",Malaysia,2.1636196,111.6374418,FALSE,FALSE,TRUE,ChIJDz4dGOza-TERJd-fNrZTKZA,084-693333,
KK Braang Bayor,Sarawak,"KK Braang Bayor, KM 20 Jalan Puncak Borneo, 93050, Kuching, Sarawak",Malaysia,1.3978533,110.3245932,FALSE,FALSE,TRUE,ChIJS6fzfGN1-zERft98aC5AyVY,-,
KK Bruit,Sarawak,"KK Bruit, Lot 38 Block 4 Bruit Land District, 96200, Daro, Sarawak",Malaysia,2.7,111.366667,FALSE,FALSE,TRUE,ChIJWY7flHc79zER_R0pJNxzb1c,019-4535893,
KK Bunan Gega,Sarawak,"KK Bunan Gega, Kampung Bunan Gega, 94750 Tebakang, 94750, Tebedu, Sarawak",Malaysia,1.016517,110.3575601,FALSE,FALSE,TRUE,ChIJo8PRLwt9_DERG9JshbI8EHc,082-895497,
KK Buntal,Sarawak,"KK Buntal, Jalan Tengah, 93050 Kuching, 93050, Kuching, Sarawak",Malaysia,1.5474487,110.3297181,FALSE,FALSE,TRUE,Ei5KYWxhbiBUZW5nYWgsIDkzMDUwIEt1Y2hpbmcsIFNhcmF3YWssIE1hbGF5c2lhIi4qLAoUChIJqfpz6CcI-zERDWpG901vdrMSFAoSCQEQPlwEqfsxESU7Zjfw45rZ,082-846493,
KK Bunuk,Sarawak,"KK Bunuk, Klinik Jalan Puncak Borneo, 93250 Kuching, 93250, Kuching, Sarawak",Malaysia,1.4237047,110.3272355,FALSE,FALSE,TRUE,ChIJdcWK-FR1-zERDxpUhZqKjAo,082-765963,
KK Chemenong,Sarawak,"KK Chemenong, Kampung Chemenong, 96850 Song, Sarawak, 96850, Song, Sarawak",Malaysia,2.0064401,112.5497602,FALSE,FALSE,TRUE,ChIJCWYsIWwL-DERskfN6aGH2BE,084-777333 (,
KK Daro,Sarawak,"KK Daro, Klinik Kesihatan Daro Sementara, d/a Hospital Daro, Jalan Itol, 96200, Daro, Sarawak",Malaysia,2.5218077,111.4131669,FALSE,FALSE,TRUE,ChIJe5vKUYFB9zERtgvU_ajeW1M,084-823333,
KK Debak,Sarawak,"KK Debak, Debak, Saribas, 95500 Betong, 95500, Betong, Sarawak",Malaysia,1.5647728,111.4238002,FALSE,FALSE,TRUE,ChIJ2agchX5y-TERGbLlm18cOrY,083-464570,
KK Durin,Sarawak,"KK Durin, Klinik Kesihatan Durin, Jln Durin, 96000 Sibu, Sarawak, 96000, Sibu, Sarawak",Malaysia,2.1382758,111.9719543,FALSE,FALSE,TRUE,ChIJNzCrRh4u-DEROnoCbI5uOWA,084-736108,
KK Engkilili,Sarawak,"KK Engkilili, Pekan Engkilili, 95900 Sri Aman , 95900, Lubok Antu, Sarawak",Malaysia,1.1371126,111.6683083,FALSE,FALSE,TRUE,ChIJv1Qla1gt-TERMxGPj2SeHeg,083-563004,
KK Ensengei,Sarawak,"KK Ensengei, Kampung Ensengei, 94700 Serian, Sarawak, 94700, Serian, Sarawak",Malaysia,1.34544,110.5384216,FALSE,FALSE,TRUE,ChIJK0yXLrGQ-zERX5Fx-009b7U,082-325201,
KK Gedong,Sarawak,"KK Gedong, Kampung Gedong, 94800 Simunjan, Sarawak, 94300, Simunjan, Sarawak",Malaysia,1.2446214,110.69039,FALSE,FALSE,TRUE,ChIJsUO735iN-zERurPPI129JMs,082-781499,
KK Jalan Lanang,Sarawak,"KK Jalan Lanang, Poliklinik Lanang, Jln Ulu Lanang, Sibu, 96000 Sarawak, 96000, Sibu, Sarawak",Malaysia,2.2465691,111.8415185,FALSE,FALSE,TRUE,ChIJBzfJi9jU-TERGmurytmnGI0,084-210433,
KK Jalan Oya,Sarawak,"KK Jalan Oya, Klinik Kesihatan Oya, Jalan Oya, 96000 Sibu, Sarawak, 96000, Sibu, Sarawak",Malaysia,2.3005118,111.8353077,FALSE,FALSE,TRUE,ChIJZ7bb8ep_9zERzd-8z_yrs5I,084-323355,
KK Jambatan Suai,Sarawak,"KK Jambatan Suai, Jambatan Suai, 98000 Miri, Sarawak, 98000, Subis, Sarawak",Malaysia,3.56466,113.6408183,FALSE,FALSE,TRUE,ChIJJzT7bmyaHjIRDY6u_JlQ3eE,085-474722,
KK Jemukan,Sarawak,"KK Jemukan, Kampung Jemukan, 94600 Asajaya, 94600, Asajaya, Sarawak",Malaysia,1.5521604,110.6930729,FALSE,FALSE,TRUE,ChIJ6TNF-hS4-zERzGdv0FggdS8,082-827604,
KK Jepak,Sarawak,"KK Jepak, Jln Jepak Kuala Tatau, 97000 Bintulu Sarawak, 97000, Bintulu, Sarawak",Malaysia,3.1608306,113.0379121,FALSE,FALSE,TRUE,ChIJTQ2Y5WXAHTIRwMEPJ22de0c,086-201089,
KK Julau,Sarawak,"KK Julau, Pekan Julau, 96600 Julau, 96600, Julau, Sarawak",Malaysia,2.0240489,111.9161133,FALSE,FALSE,TRUE,ChIJq5NO2qw1-DER7hbD4678QEo,084-734253,
KK Kabong,Sarawak,"KK Kabong, Kabong, 94650 Betong, Sarawak, 94650, Kabong, Sarawak",Malaysia,1.8119889,111.1151651,FALSE,FALSE,TRUE,ChIJ5cqWEaSO-TERA5PCyhv0jMc,083-411211,
KK Kakus,Sarawak,"KK Kakus, Kakus, 97000 Bintulu, Sarawak, 97000, Tatau, Sarawak",Malaysia,3.2701653,113.2585674,FALSE,FALSE,TRUE,ChIJ_wz7sRHBHTIRB1FtOrhgE1U,086-474302,
KK Kampung Teh,Sarawak,"KK Kampung Teh, Lot 234 Block 109 Mukah Land Distrcit,96400 Mukah, Sarawak, 96300, Mukah, Sarawak",Malaysia,2.8615712,112.1628208,FALSE,FALSE,TRUE,ChIJY33cGbe09zERfx2IQ7cwL8I,084-805733,
KK Kapit,Sarawak,"KK Kapit, Jalan Bleteh, 96800, Kapit, 96800, Kapit, Sarawak",Malaysia,2.0114883,112.92625,FALSE,FALSE,TRUE,ChIJI40AB2C-AjIRRgmyg4Jg4TI,084-799661,
KK Kedup,Sarawak,"KK Kedup, Kampung Mentong Merauh, 94700 Serian, Sarawak, 94700, Serian, Sarawak",Malaysia,1.0462283,110.5993401,FALSE,FALSE,TRUE,ChIJFXBkgIVx_DERejimNR7TMgo,-,
KK Kemalih,Sarawak,"KK Kemalih, Klinik Kesihatan Kemalih,Ulu Entabai, 96150 Pakan, Sarawak, 96150, Pakan, Sarawak",Malaysia,1.7452454,111.8273839,FALSE,FALSE,TRUE,ChIJ28839xmr-TERpj3ou-nwprw,019-8122716,
KK Kota Samarahan,Sarawak,"KK Kota Samarahan, Kota Samarahan, Jalan Datuk Muhamad Musa, 94300 Kota Samarahan, Sarawak, 94300, Samarahan, Sarawak",Malaysia,1.461149,110.4311902,FALSE,FALSE,TRUE,ChIJgcr6Tiui-zERCwLnEsWvc2Q,082-673626,
KK Kota Sentosa,Sarawak,"KK Kota Sentosa, Kota Sentosa, Jalan Stakan 93250 Kuching, 93250, Kuching, Sarawak",Malaysia,1.4696254,110.3307033,FALSE,FALSE,TRUE,ChIJP9XSr3cK-zERXIrY7oSxbl0,082-626080,
KK Krokong,Sarawak,"KK Krokong, Jalan Bau Serikin, Kampung Krokong, Bau, 93250, Bau, Sarawak",Malaysia,1.3659031,110.116365,FALSE,FALSE,TRUE,ChIJDUAQnsJt-zERhqTmYNKS9uc,082-763116,
KK Kuala Balingian,Sarawak,"KK Kuala Balingian, Quarters MM 3/1 MPOM, Jalan Mukah - Selangau, 96400, Mukah, Sarawak",Malaysia,3.0155505,112.5879995,FALSE,FALSE,TRUE,ChIJ9bVKndkn9jERR8JTv7-zoWY,084-484265,
KK Kuala Igan,Sarawak,"KK Kuala Igan, Lot 2217 Block Jemoreng Land District, Matu, Sarawak, 96300, Matu, Sarawak",Malaysia,2.8165955,111.7198705,FALSE,FALSE,TRUE,ChIJI6st9CUD9zERrqLkU_BNYJM,084-848306,
KK Kuala Lawas,Sarawak,"KK Kuala Lawas, Bandar Kuala Lawas, 98850 Lawas, 98850, Lawas, Sarawak",Malaysia,4.95211,115.425,FALSE,FALSE,TRUE,ChIJr9x82SrEIjIR4hwNmml4Kt8,011-211549,
KK Kuala Matu,Sarawak,"KK Kuala Matu, Lot 30 Matu Town District, Matu, Sarawak, 96250, Matu, Sarawak",Malaysia,2.7099018,111.4706617,FALSE,FALSE,TRUE,ChIJAaAtV2899zERXFyXWfzl1-w,084-807618,
KK Kuala Medalam,Sarawak,"KK Kuala Medalam, Pekan Kuala Mendalam, 98700 Limbang , 99700, Limbang, Sarawak",Malaysia,4.3888717,114.9073976,FALSE,FALSE,TRUE,ChIJp_kJ2d6JGDIReo2OzYAdjrE,085-211166 (,
KK Kuala Oya,Sarawak,"KK Kuala Oya, Lot 467 Block 15 Oya-Dalat Land District, 96300, Dalat, Sarawak",Malaysia,2.8597194,111.8771193,FALSE,FALSE,TRUE,ChIJe9hgV76q9zERr4FYEUUtlho,084-865231,
KK Kuala Rejang,Sarawak,"KK Kuala Rejang, Lot 354 Block 1 Kedang Land District, Daro, 96150, Tanjung Manis, Sarawak",Malaysia,2.401187,111.4275888,FALSE,FALSE,TRUE,ChIJ1xP4Hoo_9zER1vPoLxEKGEw,084-612368,
KK Kuala Tatau,Sarawak,"KK Kuala Tatau, Kampung Kuala Tatau, 97200 Bintulu, Sarawak, 97200, Tatau, Sarawak",Malaysia,3.0767232,112.8068484,FALSE,FALSE,TRUE,ChIJXcOyhweOHTIR1Ms_8lyTtNY,086-326287,
KK Labang,Sarawak,"KK Labang, Klinik Kesihatan Labang, Sebauh, Bintulu, Sarawak, 97000, Sebauh, Sarawak",Malaysia,3.2590998,113.4918266,FALSE,FALSE,TRUE,ChIJefLGXpAxHDIR7CEB3UP0s_g,086-858200 (,
KK Ladang Tiga,Sarawak,"KK Ladang Tiga, Pekan Ladang Tiga, 98000 Miri, Sarawak, 98120, Subis, Sarawak",Malaysia,3.8699781,113.8837516,FALSE,FALSE,TRUE,ChIJOWQ188rEHjIRFt1twGgGx7U,085-424722 (,
KK Lassi,Sarawak,"KK Lassi, Kampung Lassi, 96600 Julau, 96600, Julau, Sarawak",Malaysia,2.0353834,111.9403254,FALSE,FALSE,TRUE,ChIJYS794ls0-DER2XHdTm7awXY,084-734253 0,
KK Lawas,Sarawak,"KK Lawas, Lot 335-338, Jalan Hospital, 98850, Lawas, Sarawak",Malaysia,4.858306,115.4054555,FALSE,FALSE,TRUE,ChIJXa-XVZS4IjIRzC-wPxz8AfA,085-284870,
KK Ldg. Sawit,Sarawak,"KK Ldg. Sawit, Lot 2 Block 6, Sikat Land District, 96400 Mukah, Sarawak, 96400, Mukah, Sarawak",Malaysia,2.8296074,112.28609,FALSE,FALSE,TRUE,ChIJUdyVE25N9jERe0wmzCHz0yE,084-805166,
KK Lingga,Sarawak,"KK Lingga, Kampung Lingga, 95007 Sri Aman, Sarawak, 94500, Sri Aman, Sarawak",Malaysia,1.357853,111.1764329,FALSE,FALSE,TRUE,ChIJUdxbVLZe-TERhoVG-CgKyB0,083-496223,
KK Lio Mato,Sarawak,"KK Lio Mato, Kampung Lio Mato, 98050 Baram, Sarawak, 98050, Telang Usan, Sarawak",Malaysia,1.3620049,111.5470932,FALSE,FALSE,TRUE,ChIJcTcnmCE_-TERwhBEJyTHGB8,-,
KK Long Banga,Sarawak,"KK Long Banga, Rumah Panjang Long Banga, 98050 Baram, Sarawak, 98050, Miri, Sarawak",Malaysia,3.2078671,115.3962997,FALSE,FALSE,TRUE,ChIJA7YMdd4QGjIRzV9TIkuqxg8,-,
KK Long Bedian,Sarawak,"KK Long Bedian, Rumah Panjang Long Bedian, 98050 Baram, Sarawak, 98050, Telang Usan, Sarawak",Malaysia,4.1782188,114.3222064,FALSE,FALSE,TRUE,ChIJQT4enwjPGDIRdye67_ZBirw,011-295192,
KK Long Bemang,Sarawak,"KK Long Bemang, Rumah Panjang Long Bemang, 98050 Baram, Sarawak, 98050, Marudi, Sarawak",Malaysia,3.85,114.6,FALSE,FALSE,TRUE,ChIJseD4XV8XGTIRh1SpITVEb50,085-755511 (,
KK Long Busang,Sarawak,"KK Long Busang, Klinik Kesihatan Long Busang, Belaga, 96900, Bukit Mabong, Sarawak",Malaysia,2.7050035,113.7822214,FALSE,FALSE,TRUE,ChIJoUWjaShHGzIRc6hy-rOq79g,-,
KK Long Jeeh,Sarawak,"KK Long Jeeh, Kampung Long Jeeh, 98050 Baram, Sarawak, 98050, Telang Usan, Sarawak",Malaysia,4.1851859,114.3313762,FALSE,FALSE,TRUE,ChIJmYqb11baGDIR9CCPN3SuwvI,-,
KK Long Jegan,Sarawak,"KK Long Jegan, Kampung Long Jegan,98050 Baram, Sarawak, 98050, Beluru, Sarawak",Malaysia,4.1194297,114.3816818,FALSE,FALSE,TRUE,ChIJn4qb11baGDIR1hXa0OMF6nE,-,
KK Long Jekitan,Sarawak,"KK Long Jekitan, d/a Pejabat Kesihatan Bahagian Miri, Jalan Temenggong Oyong Lawai Jau, 98000, Telang Usan, Sarawak",Malaysia,4.376234,113.9737162,FALSE,FALSE,TRUE,ChIJg0mpqZVIHzIRiGTqENcipmE,085-424722,
KK Long Kevok,Sarawak,"KK Long Kevok, Kampung Long Kevok, 98050 Baram, Sarawak, 98050, Telang Usan, Sarawak",Malaysia,4.1851859,114.3313762,FALSE,FALSE,TRUE,ChIJmYqb11baGDIR9CCPN3SuwvI,013-2865608,
KK Long Lama,Sarawak,"KK Long Lama, Kampung Long Lama, 98050 Baram, Sarawak, 98050, Telang Usan, Sarawak",Malaysia,3.7714133,114.3902751,FALSE,FALSE,TRUE,ChIJDTFTi3A5GTIRZaBy5m1ZQbc,085-755511,
KK Long Lellang,Sarawak,"KK Long Lellang, Kampung Long Lellang, 98050 Baram, Sarawak, 98050, Miri, Sarawak",Malaysia,3.4207413,115.1534866,FALSE,FALSE,TRUE,ChIJ26WfgqaJGTIRWOMMViqters,085-755511 (,
KK Long Loyang,Sarawak,"KK Long Loyang, Kampung Long Loyang, 98050 Baram, Sarawak, 98050, Beluru, Sarawak",Malaysia,4.1194297,114.3816818,FALSE,FALSE,TRUE,ChIJn4qb11baGDIR1hXa0OMF6nE,-,
KK Long Miri,Sarawak,"KK Long Miri, Kampung Long Miri, 98050 Baram, Sarawak, 98050, Telang Usan, Sarawak",Malaysia,3.589735,114.4263,FALSE,FALSE,TRUE,ChIJIYW5LIJEGTIRgRVUk3Wo_Dw,013-2865606,
KK Long Moh,Sarawak,"KK Long Moh, Kampung Long Moh, 98050 Baram, Sarawak, 98000, Telang Usan, Sarawak",Malaysia,3.057635,115.076599,FALSE,FALSE,TRUE,ChIJ2bauXolIGjIRC_MyMSOxqWA,-,
KK Long Naah,Sarawak,"KK Long Naah, Kampung Long Naah, 98050 Baram, Sarawak, 98050, Telang Usan, Sarawak",Malaysia,4.1851859,114.3313762,FALSE,FALSE,TRUE,ChIJmYqb11baGDIR9CCPN3SuwvI,-,
KK Long Panai,Sarawak,"KK Long Panai, Kampung Long Panai, 98050 Baram, Sarawak, 98050, Marudi, Sarawak",Malaysia,4.1194297,114.3816818,FALSE,FALSE,TRUE,ChIJo5TCIrXbGDIRQw9mDDj6QIU,085-755511 (,
KK Long Pillah,Sarawak,"KK Long Pillah, Kampung Long Pilah, 98050 Baram, Sarawak, 98050, Telang Usan, Sarawak",Malaysia,4.1851859,114.3313762,FALSE,FALSE,TRUE,ChIJmYqb11baGDIR9CCPN3SuwvI,-,
KK Long San,Sarawak,"KK Long San, Kampung Long San, 98050 Baram, Sarawak, 98050, Telang Usan, Sarawak",Malaysia,3.2980936,114.7839566,FALSE,FALSE,TRUE,ChIJEa01gA3RGzIRvRN_k8lHCvI,-,
KK Long Semadoh,Sarawak,"KK Long Semadoh, Long Semandoh, 98850 Lawas, 98850, Lawas, Sarawak",Malaysia,4.2143774,115.5905294,FALSE,FALSE,TRUE,ChIJDatx62whGDIRaO08byEBMy0,085-283781 (,
KK Long Seridan,Sarawak,"KK Long Seridan, Kampung Long Seridan, 98050 Baram, Sarawak, 98000, Miri, Sarawak",Malaysia,4.1194297,114.3816818,FALSE,FALSE,TRUE,ChIJn4qb11baGDIR1hXa0OMF6nE,085-474722,
KK Long Sukang,Sarawak,"KK Long Sukang, Long Sukang, 98850 Lawas, 98850, Lawas, Sarawak",Malaysia,4.5529628,115.4884024,FALSE,FALSE,TRUE,ChIJ1wqGVOgHGDIR3SZ6SW0U6Is,085-623004,
KK Long Teran,Sarawak,"KK Long Teran, Kampung Long Teran, 98050 Baram, Srawak, 98050, Beluru, Sarawak",Malaysia,4.1194297,114.3816818,FALSE,FALSE,TRUE,ChIJn4qb11baGDIR1hXa0OMF6nE,-,
KK Long Teru,Sarawak,"KK Long Teru, Kampung Long Teru, 98050, Beluru, Sarawak",Malaysia,3.864891,114.242996,FALSE,FALSE,TRUE,ChIJRdRaPAEuGTIRJ6VXcBIjk80,085-775100,
KK Lubok Antu,Sarawak,"KK Lubok Antu, Pekan Lubok Antu, 95007 Sri Aman, 95007, Lubok Antu, Sarawak",Malaysia,1.043355,111.8535959,FALSE,FALSE,TRUE,ChIJc8LwErfQ-DERp-dznN_n6Mc,083-584105,
KK Lubok Tapang,Sarawak,"KK Lubok Tapang, Lubok Tapang, 97000 Bintulu, Sarawak, 97000, Sebauh, Sarawak",Malaysia,3.1738542,113.0428485,FALSE,FALSE,TRUE,ChIJ_dWdEhg0HDIRXIVjymU6CWw,086-422233 (,
KK Lusong Laku,Sarawak,"KK Lusong Laku, Kampung Lusong Laku, 96800 Belaga, 96800, Belaga, Sarawak",Malaysia,2.7050035,113.7822214,FALSE,FALSE,TRUE,ChIJoUWjaShHGzIRc6hy-rOq79g,086-464147,
KK Machan,Sarawak,"KK Machan, Pekan Machan, 96700 Kanowit, 96700, Kanowit, Sarawak",Malaysia,2.0187527,112.0220994,FALSE,FALSE,TRUE,ChIJ77-4wrw3-DERuftESJh_Fi0,084-738116,
KK Malihah,Sarawak,"KK Malihah, Lot 3144, Blok 8, Land District, 93050, Kuching, Sarawak",Malaysia,1.5585574,110.2572565,FALSE,FALSE,TRUE,ChIJ-TrsNgAJ-zER8w8VdLX2cII,082-640431,
KK Marudi,Sarawak,"KK Marudi, Jalan Hospital Marudi, 98050 Baram, Sarawak, 98050, Marudi, Sarawak",Malaysia,4.1783813,114.3255564,FALSE,FALSE,TRUE,ChIJQcTSRJDPGDIRBrRGV_ioAvk,085-755511,
KK Matu,Sarawak,"KK Matu, Lot 2 Block 12 Lassa Land District, Matu, Sarawak, 96000, Matu, Sarawak",Malaysia,2.6745773,111.5333426,FALSE,FALSE,TRUE,ChIJe88PDo0W9zERE6P8tXqms2A,084-832236,
KK Medong,Sarawak,"KK Medong, Lot 66 Block 168 Oya Dalat Land District, 96300, Dalat, Sarawak",Malaysia,2.6846863,111.9338044,FALSE,FALSE,TRUE,ChIJa0-AA4ym9zERv4Itrh3UlPg,084-879236,
KK Meludam,Sarawak,"KK Meludam, Meludam, Saribas, 94850 Betong, Sarawak, 94850, Pusa, Sarawak",Malaysia,1.6602368,111.0357459,FALSE,FALSE,TRUE,ChIJY92xN0_U-zERbhwnAkbVXw0,083-408212,
KK Mentu,Sarawak,"KK Mentu, Kampung Mentu, 94800 Simunjan, Sarawak, 94300, Simunjan, Sarawak",Malaysia,1.26617,111.028,FALSE,FALSE,TRUE,ChIJ48lOAMb8-zERpdPNFJihBUw,013-8123810,
KK Merapok,Sarawak,"KK Merapok, Merapok, Jalan Sindumin, 98850 Lawas, 98850, Lawas, Sarawak",Malaysia,4.9581564,115.5051953,FALSE,FALSE,TRUE,ChIJpWtM9GnPIjIRcvuIOaBpwEg,087-811090,
KK Merindun,Sarawak,"KK Merindun, Merindun, 95900 Sri Aman, 95900, Lubok Antu, Sarawak",Malaysia,1.1798491,111.750242,FALSE,FALSE,TRUE,ChIJSWZ8uHIs-TERiYXBizl1FAM,083-563474,
KK Muara Tebas,Sarawak,"KK Muara Tebas, Jalan Muara Tebas, Off Jalan Bako, 93150, Kuching, Sarawak",Malaysia,1.5874754,110.4104107,FALSE,FALSE,TRUE,EiZKYWxhbiBCYWtvLCBLdWNoaW5nLCBTYXJhd2FrLCBNYWxheXNpYSIuKiwKFAoSCaMOxzE_qfsxEZuT6mXOXlaWEhQKEgmF71771q37MRHmxzhpNWT2Vw,084-444840,
KK Munggu Lallang,Sarawak,"KK Munggu Lallang, Kampung Munggu Lallang, 94800 Simunjan, Sarawak, 94800, Simunjan, Sarawak",Malaysia,1.2470009,110.9233992,FALSE,FALSE,TRUE,ChIJfchNM3z6-zERuPsIgaLl8-A,082-895498,
KK Nanga Atoi,Sarawak,"KK Nanga Atoi, Kampung Nanga Atoi, 95400 Saratok, Sarawak, 95400, Saratok, Sarawak",Malaysia,1.8409042,111.411566,FALSE,FALSE,TRUE,ChIJ3STI-bad-TERBy-4uig2V2E,083-567400,
KK Nanga Bangkit,Sarawak,"KK Nanga Bangkit, Kampung Nanga Bangkit, 96850 Song, Sarawak, 96850, Song, Sarawak",Malaysia,2.0064401,112.5497602,FALSE,FALSE,TRUE,ChIJCWYsIWwL-DERskfN6aGH2BE,084-777333 (,
